SP023_2theta_15-75,
2θ - °,Intensity - counts
20.7199993133545,15.8731679916382
20.7299995422363,6.54928827285767
20.7399997711182,6.56941366195679
20.75,14.4635372161865
20.7600002288818,5.48478126525879
20.7700004577637,5.11548185348511
20.7800006866455,13.9535322189331
20.7900009155273,9.07302093505859
20.7999992370605,12.1325731277466
20.8099994659424,6.2491192817688
20.8199996948242,14.0405044555664
20.8299999237061,11.3717088699341
20.8400001525879,8.3392391204834
20.8500003814697,14.5652809143066
20.8600006103516,8.03121471405029
20.8700008392334,7.2992148399353
20.8799991607666,9.61850738525391
20.8899993896484,4.60788488388062
20.8999996185303,10.660496711731
20.9099998474121,10.8353290557861
20.9200000762939,6.73014879226685
20.9300003051758,12.1969022750854
20.9400005340576,14.5869169235229
20.9500007629395,19.8866405487061
20.9599990844727,13.5562992095947
20.9699993133545,10.758584022522
20.9799995422363,10.4867029190063
20.9899997711182,10.76305103302
21,18.5644912719727
21.0100002288818,14.7388401031494
21.0200004577637,10.0811700820923
21.0300006866455,9.68893337249756
21.0400009155273,20.8457736968994
21.0499992370605,18.5781745910645
21.0599994659424,18.9237785339355
21.0699996948242,11.9897899627686
21.0799999237061,19.402961730957
21.0900001525879,16.3416709899902
21.1000003814697,14.0064477920532
21.1100006103516,6.46527242660522
21.1200008392334,22.3667984008789
21.1299991607666,12.1153650283813
21.1399993896484,16.8439884185791
21.1499996185303,12.8017511367798
21.1599998474121,26.3507461547852
21.1700000762939,18.3143272399902
21.1800003051758,18.6659870147705
21.1900005340576,17.3970432281494
21.2000007629395,15.4049263000488
21.2099990844727,15.2793264389038
21.2199993133545,17.0804843902588
21.2299995422363,20.190299987793
21.2399997711182,26.1007118225098
21.25,14.9141454696655
21.2600002288818,15.5347185134888
21.2700004577637,21.574161529541
21.2800006866455,17.5141677856445
21.2900009155273,25.27414894104
21.2999992370605,27.7006149291992
21.3099994659424,26.7666683197021
21.3199996948242,33.0167770385742
21.3299999237061,18.1072978973389
21.3400001525879,17.4446678161621
21.3500003814697,37.0068206787109
21.3600006103516,28.4152412414551
21.3700008392334,31.5698623657227
21.3799991607666,32.4635467529297
21.3899993896484,41.435661315918
21.3999996185303,25.533239364624
21.4099998474121,38.0780372619629
21.4200000762939,30.5735988616943
21.4300003051758,30.9001312255859
21.4400005340576,26.9669494628906
21.4500007629395,36.2595291137695
21.4599990844727,36.0271987915039
21.4699993133545,35.1616134643555
21.4799995422363,33.5798377990723
21.4899997711182,24.4736957550049
21.5,41.0121612548828
21.5100002288818,34.1265029907227
21.5200004577637,35.9260139465332
21.5300006866455,37.7386703491211
21.5400009155273,41.239559173584
21.5499992370605,43.6314544677734
21.5599994659424,36.9693069458008
21.5699996948242,50.4533996582031
21.5799999237061,50.1351547241211
21.5900001525879,36.2631988525391
21.6000003814697,42.3533935546875
21.6100006103516,57.4686546325684
21.6200008392334,47.249870300293
21.6299991607666,53.1210403442383
21.6399993896484,70.5512237548828
21.6499996185303,77.7307662963867
21.6599998474121,69.4732437133789
21.6700000762939,78.7714538574219
21.6800003051758,83.4807205200195
21.6900005340576,95.7532119750977
21.7000007629395,104.443733215332
21.7099990844727,100.905113220215
21.7199993133545,105.474487304688
21.7299995422363,98.2740325927734
21.7399997711182,112.116836547852
21.75,130.059585571289
21.7600002288818,119.986549377441
21.7700004577637,149.160293579102
21.7800006866455,152.872421264648
21.7900009155273,156.141540527344
21.7999992370605,161.781051635742
21.8099994659424,166.393814086914
21.8199996948242,159.937713623047
21.8299999237061,186.042617797852
21.8400001525879,197.284759521484
21.8500003814697,211.909652709961
21.8600006103516,231.148178100586
21.8700008392334,191.1474609375
21.8799991607666,207.099044799805
21.8899993896484,213.175155639648
21.8999996185303,211.042953491211
21.9099998474121,212.552673339844
21.9200000762939,207.650802612305
21.9300003051758,224.822631835938
21.9400005340576,235.860549926758
21.9500007629395,219.981781005859
21.9599990844727,242.904602050781
21.9699993133545,193.093490600586
21.9799995422363,210.531051635742
21.9899997711182,199.787551879883
22,196.040924072266
22.0100002288818,192.628631591797
22.0200004577637,193.560943603516
22.0300006866455,188.51838684082
22.0400009155273,180.332015991211
22.0499992370605,141.630172729492
22.0599994659424,152.410842895508
22.0699996948242,151.709121704102
22.0799999237061,156.150848388672
22.0900001525879,145.571731567383
22.1000003814697,149.388824462891
22.1100006103516,119.017044067383
22.1200008392334,147.408233642578
22.1299991607666,121.70223236084
22.1399993896484,108.747421264648
22.1499996185303,113.902900695801
22.1599998474121,99.8629989624023
22.1700000762939,92.7369537353516
22.1800003051758,124.15975189209
22.1900005340576,100.305519104004
22.2000007629395,77.6175765991211
22.2099990844727,82.5815887451172
22.2199993133545,73.6300735473633
22.2299995422363,60.1598854064941
22.2399997711182,75.094596862793
22.25,62.4200668334961
22.2600002288818,62.2276077270508
22.2700004577637,59.064037322998
22.2800006866455,62.6623382568359
22.2900009155273,62.5976142883301
22.2999992370605,59.3622055053711
22.3099994659424,45.9275970458984
22.3199996948242,45.2787284851074
22.3299999237061,43.6040954589844
22.3400001525879,48.1222724914551
22.3500003814697,38.9356346130371
22.3600006103516,50.4525413513184
22.3700008392334,39.672966003418
